     80 on	Information	Systems,
      4 placed	in	the
      4 philosophy	of	science
      4 personal	information	to
      4 particular	segments	of
      4 painter	of	Kleofrades
      4 p	X	:-
      4 output	of	the
      4 our	personal	information
      4 order	to	find
      4 order	to	check
      4 or	in	the
      4 or	function	of
      4 only	the	first
      4 one	scrollable	text
      4 on	this	button
      4 on	User	Interface
      4 on	Intelligent	User
      4 of	words	and
      4 of	word	classes
      4 of	what	they
      4 of	view,	the
      4 of	total	directories
      4 of	theoretical	principles
      4 of	the	user
      4 of	the	universal
      4 of	the	total
      4 of	the	tools
      4 of	the	study
      4 of	the	set
      4 of	the	sentence
      4 of	the	sample
      4 of	the	process
      4 of	the	present
      4 of	the	linguistic
      4 of	the	language
      4 of	the	functionality
      4 of	the	document
      4 of	the	cumulative
      4 of	the	clause,
      4 of	the	built-in
      4 of	the	Statement
      4 of	the	Extended
      4 of	the	8th
      4 of	the	10th
      4 of	text,	and
      4 of	text	segments,
      4 of	standard	formats
      4 of	particular	texts
      4 of	particular	segments
      4 of	logical	formulas.
      4 of	linguistic	reality
      4 of	language	and
      4 of	instances	of
      4 of	information	types
      4 of	formal	theory
      4 of	files	and
      4 of	electronic	files
      4 of	descriptive	universal
      4 of	covered	instances
      4 of	confirming,	falsifying,
      4 of	classical	negation
      4 of	a	universally
      4 of	a	system
      4 of	a	sentence
      4 of	a	language
      4 of	a	collection
      4 of	a	DET
      4 of	This	Thesis
      4 of	TagLog	is
      4 of	S	iff
      4 of	Interaction	Styles
      4 number	of	tootens
      4 number	of	its
      4 number	of	falsifying
      4 number	of	covered
      4 number	of	characters
      4 np	--	pn.
      4 nouns	ending	in
      4 notion	of	formal
      4 notion	of	explanation
      4 notion	of	a
      4 note	that	the
      4 not	part	of
      4 not	mean	that
      4 not	confined	to
      4 no	ways	to
      4 negation	of	A
      4 negation	by	failure,
      4 nature	of	the
      4 natural	language	processing
      4 naming	convention	and
      4 naming	and	organizing
      4 name	of	a
      4 more	expressive	power,
      4 modes	of	presentation
      4 memory	for	the
      4 mean	that	the
      4 may	very	well
      4 many	information	scraps
      4 management.	In	Proceedings
      4 making	use	of
      4 make	use	of
      4 logical	reconstruction	of
      4 located	in	the
      4 link	to	the
      4 limited	form	of
      4 large-scale	computational	grammar
      4 large	percentage	of
      4 it	would	be
      4 it	should	be
      4 it	possible	to
      4 it	is	easy
      4 it	is	an
      4 it	is	also
      4 it	has	been
      4 it	easy	to
      4 is	used	in
      4 is	true	that
      4 is	true	of
      4 is	true	if
      4 is	true	but
      4 is	the	one
      4 is	the	cardinality
      4 is	that	they
      4 is	supposed	to
      4 is	sorted	in
      4 is	something	that
      4 is	sent	to
      4 is	provable	in
      4 is	printed	in
      4 is	not	the
      4 is	necessary	to
      4 is	located	in
      4 is	in	the
      4 is	entered	in
      4 is	an	example
      4 is	also	a
      4 is	added	to
      4 is	a	tool
      4 is	a	special
      4 is	a	list
      4 instance	of	S
      4 instance	A	:-
      4 input	to	the
      4 initial	medial	single
      4 information.	In	Proceedings
      4 information	scraps	we
      4 information	scrap	life
      4 information	management.	In
      4 information	in	the
      4 indicates	that	the
      4 included	in	the
      4 in	the	training
      4 in	the	study
      4 in	the	process
      4 in	the	mode
      4 in	the	language
      4 in	the	future.
      4 in	the	course
      4 in	the	above
      4 in	the	Situation
      4 in	the	Search
      4 in	some	cases
      4 in	a	way
      4 in	a	single
      4 in	a	simple
      4 in	a	more
      4 in	TagLog	is
      4 in	Figure	10
      4 in	Figure	1
      4 in	Chapter	3
      4 implementation	of	TagLog
      4 if	A	is
      4 http:	doi.acm.org	10.1145
      4 how	they	are
      4 holds	between	a
      4 his	or	her
      4 high	frequency	words
      4 have	to	learn
      4 have	been	developed
      4 has	to	be
      4 has	selected	the
      4 has	been	selected
      4 grammar	in	the
      4 gives	us	a
      4 given	in	Figure
      4 function	of	the
      4 full	description	of
      4 from	the	theory
      4 from	the	Tag
      4 from	clauses	to
      4 fourth	and	fifth
      4 found	in	the
      4 form	of	sets
      4 for	instances	of
      4 for	information	scrap
      4 for	directory	organization
      4 for	a	corpus
      4 for	Interactive	Theory
      4 follows	from	the
      4 follow	deductively	from
      4 five	level	directory
      4 first	instance	of
      4 final	initial	medial
      4 files	used	by
      4 far	as	I
      4 falsifying	instance	of
      4 expressed	in	the
      4 expressed	as	a
      4 explanation	of	a
      4 explanation	in	the
      4 existence	of	a
      4 example,	given	the
      4 et	al.	s
      4 et	al.	1997
      4 et	al.	1993
      4 electronic	files	in
      4 easy	to	see
      4 each	participant	s
      4 each	of	its
      4 don	t	know
      4 does	not	mean
      4 does	not	contain
      4 does	it	mean
      4 displayed	as	in
      4 discussed	in	the
      4 development	of	descriptive
      4 designed	to	support
      4 design	of	the
      4 descriptions	of	particular
      4 describe	states	of
      4 defined	in	terms
      4 current	version	of
      4 current	text,	and
      4 current	description	of
      4 corresponds	to	the
      4 corresponding	to	this
      4 corresponding	segment	in
      4 context	of	the
      4 containing	one	scrollable
      4 consistent	A	is
      4 consistent	1	predicate
      4 confirming	instances	plus
      4 complexity	of	the
      4 classes	of	file
      4 characteristics	of	the
      4 cat	is	on
      4 case	of	the
      4 cardinality	of	the
      4 can	be	very
      4 can	be	thought
      4 can	be	referred
      4 can	be	found
      4 can	be	displayed
      4 can	be	achieved
      4 by	the	system
      4 by	the	corpus
      4 by	taking	the
      4 by	no	means
      4 by	a	noun,
      4 but	it	is
      4 bstring	2-3,	saw
      4 bstring	2-3,	loves
      4 biped	socrates	,
      4 between	TagLog	formulas
      4 be	used	by
      4 be	thought	of
      4 be	said	to
      4 be	performed	by
      4 be	made	to
      4 be	given	as
      4 be	explained	in
      4 be	easy	to
      4 be	done	in
      4 be	designed	to
      4 be	classified	as
      4 be	characterized	as
      4 be	aware	of
      4 b	of	Figure
      4 available	in	the
      4 at	the	time
      4 at	least	two
      4 at	least	not
      4 at	a	time
      4 associated	with	the
      4 as	the	one
      4 as	soon	as
      4 as	belonging	to
      4 as	an	instance
      4 as	an	Activity
      4 as	abduction	cont.
      4 as	a	set
      4 as	a	matter
      4 argue	that	the
      4 are	related	to
      4 are	no	ways
      4 are	considered	to
      4 are	based	on
      4 are	added	to
      4 and	what	is
      4 and	twenty-four	is
      4 and	the	unknown
      4 and	the	number
      4 and	that	we
      4 and	since	the
      4 and	organization	of
      4 and	non-covered	instances
      4 and	many	other
      4 and	inconsistent	information.
      4 and	in	particular
      4 and	context	in
      4 and	contact	information
      4 and	by	the
      4 and	as	a
      4 and	Technology	UIST
      4 an	interactive	system
      4 an	axiomatic	system
      4 an	NP?	S
      4 an	NP	U:
      4 allows	the	user
      4 allowed	us	to
      4 al.	2007	.
      4 al.	2006	.
      4 accounted	for	by
      4 about	texts	and
      4 able	to	take
      4 a	theory	of
      4 a	text,	perhaps
      4 a	text,	a
      4 a	text	and
      4 a	target	specification,
      4 a	small	number
      4 a	singular	statement
      4 a	segment	to
      4 a	segment	expression
      4 a	segment	and
      4 a	question	of
      4 a	proper	noun,
      4 a	prefix	of
      4 a	noun	or
      4 a	limited	form
      4 a	lexicon	and
      4 a	large-scale	computational
      4 a	large	percentage
      4 a	corpus	theory?
      4 a	corpus	linguist
      4 a	consequence	of
      4 a	combination	of
      4 a	built-in	predicate
      4 a	blank	is
      4 a	DET	followed
      4 X	:-	q
      4 X	.	q
      4 What	This	Thesis
      4 We	found	that
      4 Variety	of	standard
      4 VAN	KLEEK,	M.,
      4 User	Interfaces	IUI
      4 User	Interface	Software
      4 Trans.	Comput.-Hum.	Interac.
      4 Tool	in	order
      4 Tool	and	the
      4 Tool	Statement	Browser
      4 This	Thesis	Contains
      4 There	may	be
      4 There	are	two
      4 Theory	Presentation	Modes
      4 The	system	network
      4 The	set-expression	denoting
      4 The	results	of
      4 The	result	of
      4 The	result	is
      4 The	purpose	of
      4 The	provable	1
      4 The	problem	of
      4 The	notion	of
      4 The	idea	is
      4 The	TagLog	Count
      4 The	TagLog	Built-In
      4 The	Language	of
      4 The	Explanation	Tool
      4 The	Choice	of
      4 The	Aims	of
      4 That	is,	the
      4 TagLog	formulas	and
      4 TagLog	for	Interactive
      4 TagLog	can	be
      4 TagLog	User	Interface
      4 TagLog	Count	Tool
      4 Systems	CHI	07
      4 Symposium	on	User
      4 Stuff	I	ve
      4 Statistical	Part-of-Speech	Tagging
      4 Statement	Browser	link
      4 Some	of	the
      4 Some	Preliminaries	of
      4 Software	and	Technology
      4 Select	this	checkbox
      4 SASSE,	M.	A.
      4 S,W	,	not
      4 S,C	:-	bstring
      4 Reiter	and	Dale
      4 Reasoning	in	TagLog
      4 Proof	.	Proof
      4 Preliminaries	of	Explanation
      4 Parsing	as	Deduction
      4 Needless	to	say,
      4 Natural	Language	Generation
      4 NP?	S	:
      4 NP	U:	WHY
      4 N	is	the
      4 N	A	M
      4 Mapping	from	clauses
      4 Macintosh	implementation	of
      4 Macintosh	TagLog	User
      4 Logic-Based	Part-of-Speech	Tagging
      4 Linguistics	as	an
      4 Lin	et	al.
      4 Lemmatization	as	Abduction
      4 Language	of	TagLog
      4 Language	Chinese	English
      4 It	seems	to
      4 It	is	not
      4 It	is	also
      4 It	consists	of
      4 Interface	Software	and
      4 Interactive	Theory	Revision
      4 Intelligent	User	Interfaces
      4 Information	scraps	are
      4 In	other	words,
      4 I	will	try
      4 I	have	argued
      4 I	am	not
      4 Gelfond	and	Lifschitz
      4 From	text	to
      4 For	example,	if
      4 For	example,	given
      4 Figure	4	.
      4 Explanation	dialogue	cont.
      4 Explanation	and	automatic
      4 E	N	A
      4 Development	in	Information
      4 DET	followed	by
      4 Corpus	Linguistics	as
      4 Consider	the	following
      4 Conference	on	Intelligent
      4 Concordance	Tool	Statement
      4 Choice	of	Interaction
      4 CHI	07	.
      4 Barreau	and	Nardi
      4 As	a	matter
      4 Annual	ACM	Symposium
      4 Alternative	ways	of
      4 Alternative	Theory	Presentation
      4 Aims	of	This
      4 AND	SASSE,	M.
      4 AND	KARGER,	D.
      4 AND	BRUCE,	H.
      4 ACM,	New	York,
      4 ACM	Trans.	Inform.
      4 ACM	Trans.	Comput.-Hum.
      4 ACM	Symposium	on
      4 A,	provable	A
      4 A	situation	theory
      4 A	provable	A
      4 A	is	provable
      4 A	M	E
      4 :clause	A,B	,
      4 :-	q	X
      4 :-	lemma	S,see1
      4 :-	bstring	S,W
      4 :-	B	:-
      4 :	It	consists
      4 3-4,np	syncat	3-4,pn
      4 2008.	Editorial:	Reviewer
      4 2-3,v	.	syncat
      4 2-3,	loves	.
      4 2	holds	between
      4 10th	International	Conference
      4 .	q	a
      4 ,	syncat	P1-P2,n
      4 ,	featherless	socrates
      4 !-	selection	S
      3 you	want	a
      3 x	is	B
      3 x	is	A
      3 written	in	kanzi
      3 would	not	be
      3 would	have	been
      3 work	has	been
      3 work	can	be
      3 words	usually	written
      3 words	and	the
      3 within	the	context
      3 with	which	the
      3 with	traditional	corpus
      3 with	the	id
      3 with	the	help
      3 with	the	first
      3 with	descriptions	of
      3 with	a	description
      3 with	a	certain
      3 window.	This	is
      3 window	and	the
      3 will	work	with
      3 will	use	a
      3 will	probably	have
      3 will	not	be
      3 will	be	used
      3 will	be	shown,
      3 will	be	seen
      3 will	be	looking
      3 will	be	discussed
      3 will	argue	that
      3 will	add	a
      3 whom	I	have
      3 which	the	system
      3 which	it	can
      3 which	is	an
      3 which	does	not
      3 where	the	user
      3 when	the	need
      3 when	it	is
      3 what	we	want
      3 what	we	are
      3 what	they	claim
      3 what	the	system
      3 what	goes	on
      3 what	follows	from
      3 what	I	will
      3 were	used	in
      3 were	the	most
      3 well	as	information
      3 well	as	a
      3 we	would	like
      3 we	will	see,
      3 we	will	probably
      3 we	will	need
      3 we	will	concentrate
      3 we	will	be
      3 we	shall	see
      3 we	select	the
      3 we	re-run	the
      3 we	may	not
      3 we	have	already
      3 we	found	that
      3 we	believe	that
      3 we	arrive	at
      3 we	add	the
      3 way	to	present
      3 way	of	presenting
      3 way	in	which
      3 was	used	to
      3 was	noted	in
      3 want	to	prove
      3 want	to	be
      3 want	a	car
      3 vp	--	v,
      3 view	of	what
      3 view	of	a
      3 very	well	be
      3 very	simple	and
      3 version	of	the
      3 v	Mary	pn
      3 utterance	in	56
      3 utterance	P0-Pn,	,
      3 usually	written	in
      3 using	the	same
      3 used	to	separate
      3 used	to	represent
      3 used	to	build
      3 used	for	the
      3 use	the	Search
